8,1,1,142,4/12/2019,Kansas City Royals,Cleveland Indians,9.33,1.93,7.72,Paul Emmel,19,1.05,2.84,1,8,9,13,13,7.5,2019,B KELLER,Eastern,Central,Friday,20,American League Central,American League Central,AL,AL,R,R,C CARRASCO,Home,142,-118,1.5
3,2,1,72.5,4/12/2019,San Francisco Giants,Colorado Rockies,8.33,2.28,11.88,CB Bucknor,9,1.78,4,2,8,9,14,15,7.5,2019,D POMERANZ,Mountain,Pacific,Friday,22,National League West,National League West,NL,NL,R,L,C BETTIS,Home,-138,157,-1.5
1,2,0,-100,4/12/2019,15,San Diego Padres,8.67,0.92,1.04,Rob Drake,9.33,1.5,6.75,2,9,8,15,14,8.5,2019,L WEAVER,Pacific,Mountain,Friday,21,National League West,National League West,NL,NL,R,R,C PADDACK,Home,111,-148,1.5
5,8,0,-100,4/12/2019,Los Angeles Dodgers,Milwaukee Brewers,10,1.6,9.9,Brian Knight,8.67,1.27,3.11,1,8,9,14,15,8,2019,J URIAS,Central,Pacific,Friday,22,National League Central,National League West,NL,NL,R,L,C BURNES,Home,-160,128,-1.5
6,4,1,40.2,4/12/2019,16,Baltimore Orioles,11.33,0.71,3.18,Mark Wegner,8,2.62,12.38,1,9,8,14,14,9.5,2019,E RODRIGUEZ,Eastern,Eastern,Friday,19,American League East,American League East,AL,AL,R,L,D HESS,Home,-249,-135,-1.5
2,6,0,-100,4/12/2019,8,New York Mets,9.67,1.86,10.24,Chris Segal,10.33,1.26,4.36,2,8,8,13,13,9,2019,K WRIGHT,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,Z WHEELER,Home,-105,178,-1.5
6,9,0,-100,4/12/2019,New York Yankees,Chicago White Sox,11,1.27,5.73,John Tumpane,8.33,1.56,6.48,1,7,8,12,13,9,2019,J HAPP,Central,Eastern,Friday,19,American League Central,American League East,AL,AL,R,L,L GIOLITO,Home,-192,103,-1.5
6,8,0,-100,4/12/2019,Texas Rangers,Oakland Athletics,16.67,1.56,5.94,Jansen Visconti,6.33,2.37,7.11,1,10,8,18,13,10.5,2019,D SMYLY,Pacific,Central,Friday,20,American League West,American League West,AL,AL,R,L,M FIERS,Home,102,-145,1.5
1,9,0,-100,4/12/2019,Miami Marlins,Philadelphia Phillies,13,1.23,2.77,Jerry Layne,12,1.08,1.5,1,8,8,12,14,7.5,2019,S ALCANTARA,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,J ARRIETA,Home,142,-110,1.5
3,6,0,-100,4/12/2019,Washington Nationals,Pittsburgh Pirates,12,0.92,2.25,Scott Barry,12,1.33,3.75,1,8,8,12,12,8,2019,P CORBIN,Eastern,Eastern,Friday,19,National League Central,National League East,NL,NL,R,L,T WILLIAMS,Home,-195,102,-1.5
7,11,0,-100,4/12/2019,Toronto Blue Jays,Tampa Bay Rays,3,0.33,0,Quinn Wolcott,10.67,0.66,1.69,1,8,8,14,14,8.5,2019,T THORNTON,Eastern,Eastern,Friday,19,American League East,American League East,AL,AL,R,R,R STANEK,Home,134,-123,1.5
5,1,1,59.9,4/12/2019,10,Los Angeles Angels,11,1.09,2.45,Gabe Morales,11,1.36,5.73,1,8,8,14,13,10.5,2019,C HAMELS,Pacific,Central,Friday,14,American League West,National League Central,AL,NL,L,L,T SKAGGS,Home,-167,114,-1.5
6,10,0,-100,4/12/2019,Seattle Mariners,Houston Astros,11.67,1.2,2.31,Adam Hamari,11.33,1.5,4.77,1,8,8,14,16,8.5,2019,W LEBLANC,Central,Pacific,Friday,22,American League West,American League West,AL,AL,L,L,W MILEY,Home,126,-135,1.5
2,0,1,82.6,4/11/2019,10,Pittsburgh Pirates,7,0.57,0,Mike Estabrook,3,3.67,24,3,8,8,11,12,10.5,2019,J QUINTANA,Eastern,Central,Thursday,19,National League Central,National League Central,NL,NL,R,L,J MUSGROVE,Home,-121,157,-1.5
0,4,0,-100,4/11/2019,Detroit Tigers,Cleveland Indians,6,0.67,3,Lance Barksdale,11,1.27,4.09,3,8,8,12,13,7.5,2019,S TURNBULL,Eastern,Eastern,Thursday,13,American League Central,American League Central,AL,AL,R,R,S BIEBER,Home,123,-146,1.5
6,7,0,-100,4/11/2019,15,San Diego Padres,0,0,0,Tim Timmons,11,1.36,6.55,1,9,8,14,13,8.5,2019,Z GODLEY,Pacific,Mountain,Thursday,21,National League West,National League West,NL,NL,R,R,P AVILA,Home,-117,157,-1.5
5,0,1,64.1,4/11/2019,Cincinnati Reds,Miami Marlins,10.33,1.26,6.1,Greg Gibson,9.33,1.29,2.89,3,8,9,13,12,8.5,2019,S GRAY,Eastern,Eastern,Thursday,12,National League East,National League Central,NL,NL,R,R,P LOPEZ,Home,-156,130,-1.5
6,7,0,-100,4/11/2019,Kansas City Royals,Seattle Mariners,12.33,1.46,2.92,Marvin Hudson,11,1.36,4.09,4,8,8,15,12,10,2019,J LOPEZ,Pacific,Central,Thursday,13,American League West,American League Central,AL,AL,R,R,M LEAKE,Home,134,-116,1.5
5,8,0,-100,4/11/2019,12,Oakland Athletics,11,1.18,4.09,Jim Wolf,7.33,2.05,7.37,4,10,9,17,13,9.5,2019,D BUNDY,Pacific,Eastern,Thursday,12,American League West,American League East,AL,AL,R,R,A BROOKS,Home,137,-117,1.5
7,6,1,56.8,4/11/2019,16,Toronto Blue Jays,11,1.18,1.64,Lance Barrett,10,1.8,8.1,2,8,8,13,13,9,2019,N EOVALDI,Eastern,Eastern,Thursday,19,American League East,American League East,AL,AL,R,R,AA SANCHEZ,Home,-176,106,-1.5
11,7,1,124,4/11/2019,St Louis Cardinals,Los Angeles Dodgers,8,1.38,6.75,Bill Miller,11.67,1.54,1.54,4,9,8,14,13,8,2019,M WACHA,Pacific,Central,Thursday,13,National League West,National League Central,NL,NL,R,R,W BUEHLER,Home,124,-135,1.5
1,0,1,99,4/11/2019,San Francisco Giants,Colorado Rockies,12.67,1.26,5.68,Paul Nauert,9.67,1.34,2.79,1,8,9,13,14,7,2019,J SAMARDZIJA,Mountain,Pacific,Thursday,21,National League West,National League West,NL,NL,R,R,J GRAY,Home,-101,-164,1.5
3,6,0,-100,4/11/2019,8,New York Mets,10.33,1.16,0.87,Dan Bellino,7,0.57,0,1,8,8,12,12,8.5,2019,K GAUSMAN,Eastern,Eastern,Thursday,19,National League East,National League East,NL,NL,L,R,S MATZ,Home,-129,153,-1.5
1,3,0,-100,4/10/2019,San Francisco Giants,San Diego Padres,10,0.5,1.8,Gerry Davis,10.33,1.06,5.23,3,9,9,13,13,8,2019,D RODRIGUEZ,Pacific,Pacific,Wednesday,15,National League West,National League West,NL,NL,L,R,N MARGEVICIUS,Home,-105,-175,1.5
8,6,1,87.7,4/10/2019,Houston Astros,New York Yankees,11,1.36,4.09,Alfonso Marquez,11,0.91,2.45,3,9,9,12,13,8,2019,C MCHUGH,Eastern,Central,Wednesday,19,American League East,American League West,AL,AL,L,R,J PAXTON,Home,-114,165,-1.5
1,9,0,-100,4/10/2019,Chicago White Sox,Tampa Bay Rays,11,1,0.82,Victor Carapazza,9,2.22,10,3,9,8,13,11,8.5,2019,RE LOPEZ,Eastern,Central,Wednesday,14,American League East,American League Central,AL,AL,R,R,T GLASNOW,Home,154,-106,1.5
9,6,1,54.3,4/10/2019,New York Mets,Minnesota Twins,6.67,1.2,6.75,Mike Winters,12,0.83,4.5,2,7,8,10,11,7,2019,N SYNDERGAARD,Central,Eastern,Wednesday,19,American League Central,National League East,AL,NL,R,R,J ODORIZZI,Home,-184,116,-1.5
5,6,0,-100,4/10/2019,Kansas City Royals,Seattle Mariners,15.67,1.08,4.02,Ramon De Jesus,0,0,0,3,8,8,14,11,9,2019,H FILLMYER,Pacific,Central,Wednesday,20,American League West,American League Central,AL,AL,L,R,Y KIKUCHI,Home,143,-110,1.5
7,2,1,94.3,4/10/2019,St Louis Cardinals,Los Angeles Dodgers,11.67,1.29,3.08,Chris Conroy,9.33,1.71,3.86,3,9,8,13,12,8,2019,J FLAHERTY,Pacific,Central,Wednesday,19,National League West,National League Central,NL,NL,R,R,K MAEDA,Home,-106,182,-1.5
2,5,0,-100,4/10/2019,10,Pittsburgh Pirates,5,1,0,Manny Gonzalez,6.67,2.55,8.1,2,8,8,10,11,7,2019,Y DARVISH,Eastern,Central,Wednesday,20,National League Central,National League Central,NL,NL,R,R,J LYLES,Home,-168,117,-1.5
2,5,0,-100,4/10/2019,15,Texas Rangers,12.67,1.26,6.39,Fieldin Culbreth,10.33,1.45,4.36,2,9,8,12,12,8.5,2019,R RAY,Central,Mountain,Wednesday,21,American League West,National League West,AL,NL,R,L,L LYNN,Home,-131,150,-1.5
4,2,1,155,4/10/2019,Los Angeles Angels,Milwaukee Brewers,9,1.67,6,Phil Cuzzi,8.33,1.32,5.4,3,9,9,13,13,8.5,2019,F PENA,Central,Pacific,Wednesday,22,National League Central,American League West,NL,AL,R,R,B WOODRUFF,Home,155,-100,1.5
1,15,0,-100,4/10/2019,Philadelphia Phillies,Washington Nationals,0,0,0,Stu Scheurwater,9.67,1.96,6.51,3,8,8,11,11,9,2019,N PIVETTA,Eastern,Eastern,Wednesday,19,National League East,National League East,NL,NL,R,R,J HELLICKSON,Home,-158,126,-1.5
3,10,0,-100,4/10/2019,12,Oakland Athletics,11,1.18,2.45,Chad Whitson,0,0,0,3,10,9,16,12,9.5,2019,D STRAILY,Pacific,Eastern,Wednesday,19,American League West,American League East,AL,AL,R,R,F MONTAS,Home,166,113,1.5
2,1,1,66.7,4/10/2019,Cincinnati Reds,Miami Marlins,12,1,3,Kerwin Danley,6,0.83,0,2,8,9,12,11,8.5,2019,T MAHLE,Eastern,Eastern,Wednesday,18,National League East,National League Central,NL,NL,R,R,T RICHARDS,Home,-150,123,-1.5
4,1,1,127,4/10/2019,Detroit Tigers,Cleveland Indians,14,0.57,0.64,Sean Barber,11.33,1.24,3.18,2,8,8,11,12,7.5,2019,M BOYD,Eastern,Eastern,Wednesday,13,American League Central,American League Central,AL,AL,R,L,T BAUER,Home,127,-126,1.5
8,14,0,-100,4/9/2019,New York Mets,Minnesota Twins,4.67,2.14,9.64,Mike Muchlinski,13,0.77,0,1,7,8,9,10,6.5,2019,J DEGROM,Central,Eastern,Tuesday,19,American League Central,National League East,AL,NL,R,R,K GIBSON,Home,-251,-109,-1.5
1,7,0,-100,4/9/2019,Colorado Rockies,Atlanta Braves,6,0.17,0,Marty Foster,13,0.85,0.69,2,9,9,11,12,10.5,2019,G MARQUEZ,Eastern,Mountain,Tuesday,20,National League East,National League West,NL,NL,L,R,M FRIED,Home,-104,177,-1.5
5,10,0,-100,4/9/2019,Chicago White Sox,Tampa Bay Rays,11,1,1.64,Jordan Baker,0,0,0,2,9,8,12,10,8.5,2019,E SANTANA,Eastern,Central,Tuesday,14,American League East,American League Central,AL,AL,R,R,C MORTON,Home,152,-106,1.5
2,13,0,-100,4/9/2019,12,Oakland Athletics,11.33,1.41,2.38,Chad Fairchild,0,0,0,2,10,9,15,11,9.5,2019,J MEANS,Pacific,Eastern,Tuesday,19,American League West,American League East,AL,AL,L,L,B ANDERSON,Home,165,-101,1.5
14,0,1,53.2,4/9/2019,Cincinnati Reds,Miami Marlins,8.67,2.08,10.38,Nic Lentz,12.67,0.79,1.42,1,8,8,11,10,8,2019,L CASTILLO,Eastern,Eastern,Tuesday,18,National League East,National League Central,NL,NL,R,R,J URENA,Home,-188,107,-1.5
3,6,0,-100,4/9/2019,Kansas City Royals,Seattle Mariners,19.67,1.17,3.2,Gary Cederstrom,11.67,1.37,4.63,2,8,8,13,10,9,2019,J JUNIS,Pacific,Central,Tuesday,20,American League West,American League Central,AL,AL,L,R,M GONZALES,Home,-112,-169,1.5
5,7,0,-100,4/9/2019,16,Toronto Blue Jays,14,0.5,0,Chris Guccione,9,1.44,8,1,9,9,12,12,7.5,2019,C SALE,Eastern,Eastern,Tuesday,14,American League East,American League East,AL,AL,R,L,M SHOEMAKER,Home,-250,-133,-1.5
7,2,1,119,4/9/2019,San Francisco Giants,San Diego Padres,10.33,0.97,0,Pat Hoberg,9,1.44,5,2,9,9,12,12,7.5,2019,D HOLLAND,Pacific,Pacific,Tuesday,21,National League West,National League West,NL,NL,L,L,J LUCCHESI,Home,119,-146,1.5
4,0,1,103,4/9/2019,St Louis Cardinals,Los Angeles Dodgers,11.67,0.94,2.31,Doug Eddings,4.33,2.08,6.24,2,9,8,12,11,8.5,2019,DAK HUDSON,Pacific,Central,Tuesday,19,National League West,National League Central,NL,NL,R,R,R STRIPLING,Home,103,-150,1.5
5,4,1,73,4/9/2019,15,Texas Rangers,11.67,1.2,4.63,D.J. Reyburn,9.67,1.55,9.31,1,9,8,11,11,8.5,2019,Z GREINKE,Central,Mountain,Tuesday,21,American League West,National League West,AL,NL,L,R,M MINOR,Home,-137,142,-1.5
6,10,0,-100,4/9/2019,Philadelphia Phillies,Washington Nationals,12.67,1.03,2.84,Alan Porter,9,1.56,7,2,8,8,10,10,7,2019,A NOLA,Eastern,Eastern,Tuesday,19,National League East,National League East,NL,NL,R,R,S STRASBURG,Home,-142,147,-1.5
6,3,1,52.6,4/9/2019,Houston Astros,New York Yankees,4,1,2.25,Larry Vanover,12,1,3,2,9,9,11,12,8.5,2019,G COLE,Eastern,Central,Tuesday,20,American League East,American League West,AL,AL,R,R,J LOAISIGA,Home,-190,102,-1.5
2,8,0,-100,4/9/2019,Detroit Tigers,Cleveland Indians,10.33,1.55,5.23,Ted Barrett,13.67,0.51,0.66,1,8,8,10,11,7,2019,J ZIMMERMANN,Eastern,Eastern,Tuesday,13,American League Central,American League Central,AL,AL,R,R,C KLUBER,Home,121,-133,1.5
11,8,1,130,4/9/2019,Los Angeles Angels,Milwaukee Brewers,11,1,3.27,Tom Hallion,10,1.9,9,2,9,9,12,12,9,2019,M HARVEY,Central,Pacific,Tuesday,22,National League Central,American League West,NL,AL,R,R,F PERALTA,Home,130,-124,1.5
5,6,0,-100,4/8/2019,San Francisco Giants,San Diego Padres,11,1.36,3.27,Jeremie Rehak,13,1,1.38,1,9,9,11,11,7,2019,M BUMGARNER,Pacific,Pacific,Monday,21,National League West,National League West,NL,NL,L,L,E LAUER,Home,-134,164,-1.5
4,3,1,66.7,4/8/2019,Houston Astros,New York Yankees,12.33,1.14,1.46,David Rackley,11,1.18,4.09,1,8,9,10,11,7.5,2019,J VERLANDER,Eastern,Central,Monday,19,American League East,American League West,AL,AL,R,R,M TANAKA,Home,-150,137,-1.5
1,5,0,-100,4/8/2019,Chicago White Sox,Tampa Bay Rays,13,0.85,3.46,Hunter Wendelstedt,11.33,0.62,1.59,1,9,7,11,9,8,2019,C RODON,Eastern,Central,Monday,14,American League East,American League Central,AL,AL,L,L,B SNELL,Home,156,-110,1.5
10,0,1,76.3,4/8/2019,10,Pittsburgh Pirates,13,0.77,3.46,Bruce Dreckman,12,1.25,3,1,7,8,9,10,8,2019,J LESTER,Eastern,Central,Monday,14,National League Central,National League Central,NL,NL,R,L,J TAILLON,Home,-131,151,-1.5
5,13,0,-100,4/8/2019,Kansas City Royals,Seattle Mariners,5.33,1.31,1.69,Quinn Wolcott,5,1.4,5.4,1,8,7,12,9,9,2019,H BAILEY,Pacific,Central,Monday,20,American League West,American League Central,AL,AL,R,R,F HERNANDEZ,Home,101,-152,1.5
6,8,0,-100,4/8/2019,Colorado Rockies,Atlanta Braves,10,1.4,3.6,Ron Kulpa,11.67,0.86,2.31,1,8,9,10,11,10.5,2019,K FREELAND,Eastern,Mountain,Monday,20,National League East,National League West,NL,NL,R,L,J TEHERAN,Home,-113,165,-1.5
5,2,1,97.1,4/8/2019,Los Angeles Angels,Milwaukee Brewers,10.67,1.03,4.22,Tom Hallion,12,0.83,3.75,1,9,9,11,11,8,2019,T CAHILL,Central,Pacific,Monday,22,National League Central,American League West,NL,AL,R,R,J CHACIN,Home,-103,-164,1.5
12,4,1,147,4/8/2019,12,Oakland Athletics,16.33,0.8,2.76,Sam Holbrook,10,1.7,5.4,1,10,8,14,10,9,2019,A CASHNER,Pacific,Eastern,Monday,19,American League West,American League East,AL,AL,R,R,M ESTRADA,Home,147,-106,1.5
4,3,1,69.9,4/8/2019,Philadelphia Phillies,Washington Nationals,4,1.75,9,Jim Reynolds,0,0,0,1,7,7,9,9,9,2019,V VELASQUEZ,Eastern,Eastern,Monday,19,National League East,National League East,NL,NL,R,R,A SANCHEZ,Home,-143,126,-1.5
4,3,1,94.3,4/8/2019,St Louis Cardinals,Los Angeles Dodgers,13,0.77,2.08,Jansen Visconti,10,1.5,7.2,1,9,8,11,10,8,2019,M MIKOLAS,Pacific,Central,Monday,19,National League West,National League Central,NL,NL,L,R,H RYU,Home,-106,-165,1.5
7,2,1,84.7,4/7/2019,Los Angeles Angels,Texas Rangers,3.67,3,4.9,Dan Bellino,4.33,2.08,8.31,4,9,9,10,10,9,2019,C STRATTON,Central,Pacific,Sunday,16,American League West,American League West,AL,AL,R,R,S MILLER,Home,-118,157,-1.5
6,12,0,-100,4/7/2019,Colorado Rockies,Los Angeles Dodgers,5,0.6,0,Bill Welke,5.67,1.59,9.52,3,9,9,10,10,11,2019,C BETTIS,Pacific,Mountain,Sunday,20,National League West,National League West,NL,NL,L,R,J URIAS,Home,154,100,1.5
3,15,0,-100,4/7/2019,12,New York Yankees,5,1.2,0,Dana DeMuth,6.33,0.16,0,3,8,8,9,9,9,2019,D HESS,Eastern,Eastern,Sunday,13,American League East,American League East,AL,AL,R,R,D GERMAN,Home,161,104,1.5
3,1,1,59.9,4/7/2019,Cleveland Indians,Toronto Blue Jays,12.67,1.26,1.42,Jim Wolf,7,0.57,0,4,10,8,11,9,7,2019,M CLEVINGER,Eastern,Eastern,Sunday,13,American League East,American League Central,AL,AL,R,R,M STROMAN,Home,-167,123,-1.5
0,1,0,-100,4/7/2019,15,Boston Red Sox,0,0,0,Jerry Meals,6,1.17,4.5,3,10,9,11,10,9.5,2019,M KELLY,Eastern,Mountain,Sunday,16,American League East,National League West,AL,NL,R,R,H VELAZQUEZ,Home,102,-151,1.5
9,12,0,-100,4/7/2019,New York Mets,Washington Nationals,12.67,0.95,2.13,Brian Knight,5,1.4,7.2,3,7,8,8,9,6.5,2019,Z WHEELER,Eastern,Eastern,Sunday,13,National League East,National League East,NL,NL,R,R,M SCHERZER,Home,118,-150,1.5
0,3,0,-100,4/7/2019,San Francisco Giants,Tampa Bay Rays,7,0.29,1.29,Hal Gibson III,5,1.4,3.6,3,9,9,10,10,7.5,2019,D POMERANZ,Eastern,Pacific,Sunday,16,American League East,National League West,AL,NL,R,L,Y CHIRINOS,Home,110,-154,1.5
2,1,1,75.8,4/7/2019,Philadelphia Phillies,Minnesota Twins,14.67,0.68,1.84,Lazaro Diaz,5,0.8,0,3,7,7,8,8,8.5,2019,Z EFLIN,Central,Eastern,Sunday,13,American League Central,National League East,AL,NL,R,R,J BERRIOS,Home,-132,158,-1.5
4,2,1,97.1,4/7/2019,Milwaukee Brewers,Chicago Cubs,4.33,2.77,4.16,Jerry Layne,5,1.6,3.6,3,8,9,9,10,9,2019,Z DAVIES,Central,Central,Sunday,14,National League Central,National League Central,NL,NL,R,R,K HENDRICKS,Home,-103,181,-1.5
9,8,1,55.2,4/7/2019,Houston Astros,Oakland Athletics,15,1,3,Marvin Hudson,6.67,0.3,1.35,3,10,9,13,10,9,2019,B PEACOCK,Pacific,Central,Sunday,14,American League West,American League West,AL,AL,R,R,M FIERS,Home,-181,114,-1.5
4,1,1,87.7,4/7/2019,St Louis Cardinals,San Diego Padres,2.67,4.12,16.85,Mark Wegner,4,1.75,9,4,9,8,10,9,8.5,2019,A WAINWRIGHT,Pacific,Central,Sunday,14,National League West,National League Central,NL,NL,L,R,M STRAHM,Home,-114,170,-1.5
4,3,1,63.3,4/7/2019,8,Miami Marlins,5,1,3.6,Will Little,4,2.5,0,3,9,8,10,9,8.5,2019,S NEWCOMB,Eastern,Eastern,Sunday,13,National League East,National League East,NL,NL,L,L,CA SMITH,Home,-158,129,-1.5
7,5,1,65.4,4/7/2019,Pittsburgh Pirates,Cincinnati Reds,5,1.2,1.8,Jeff Kellogg,5,1,0,4,8,7,9,8,7.5,2019,C ARCHER,Eastern,Eastern,Sunday,13,National League Central,National League Central,NL,NL,R,R,A DESCLAFANI,Home,-153,140,-1.5
3,1,1,102,4/7/2019,Detroit Tigers,Kansas City Royals,13,0.92,2.08,Bill Miller,5,1.6,3.6,3,7,9,8,10,8.5,2019,T ROSS,Central,Eastern,Sunday,13,American League Central,American League Central,AL,AL,R,R,B KELLER,Home,102,190,-1.5
5,12,0,-100,4/7/2019,Chicago White Sox,Seattle Mariners,5.33,1.88,6.75,Paul Emmel,7,1,1.29,4,8,7,11,8,9,2019,I NOVA,Pacific,Central,Sunday,14,American League West,American League Central,AL,AL,L,R,W LEBLANC,Home,-115,167,-1.5
5,4,1,121,4/6/2019,15,Boston Red Sox,6,1.17,6,Gabe Morales,4.33,1.85,8.31,2,9,8,10,9,9,2019,L WEAVER,Eastern,Mountain,Saturday,20,American League East,National League West,AL,NL,L,R,D PRICE,Home,121,-131,1.5
2,7,0,-100,4/6/2019,Colorado Rockies,Los Angeles Dodgers,3,2,15,Mike Everitt,6.67,0.9,4.05,2,8,8,9,9,10,2019,J GRAY,Pacific,Mountain,Saturday,20,National League West,National League West,NL,NL,R,R,W BUEHLER,Home,113,-134,1.5
6,4,1,122,4/6/2019,San Francisco Giants,Tampa Bay Rays,1,1,0,Greg Gibson,5,1.2,0,2,8,8,9,9,7,2019,J SAMARDZIJA,Eastern,Pacific,Saturday,16,American League East,National League West,AL,NL,R,R,R STANEK,Home,122,-142,1.5
2,4,0,-100,4/6/2019,8,Miami Marlins,8,0.5,0,Andy Fletcher,4.33,1.62,6.24,2,8,7,9,8,8.5,2019,K WRIGHT,Eastern,Eastern,Saturday,19,National League East,National League East,NL,NL,R,R,S ALCANTARA,Home,-171,118,-1.5
6,0,1,74.6,4/6/2019,Houston Astros,Oakland Athletics,6,0.5,0,Gary Cederstrom,6,1.33,4.5,2,9,8,12,9,8.5,2019,W MILEY,Pacific,Central,Saturday,19,American League West,American League West,AL,AL,R,L,A BROOKS,Home,-134,137,-1.5
6,5,1,90.1,4/6/2019,Pittsburgh Pirates,Cincinnati Reds,4.33,1.85,6.24,Mark Ripperger,6,0.67,0,3,7,6,8,7,7,2019,T WILLIAMS,Eastern,Eastern,Saturday,13,National League Central,National League Central,NL,NL,R,R,T ROARK,Home,-111,179,-1.5
6,5,1,120,4/6/2019,New York Mets,Washington Nationals,6,1.5,3,Gerry Davis,5.33,1.13,1.69,2,6,7,7,8,7.5,2019,S MATZ,Eastern,Eastern,Saturday,13,National League East,National League East,NL,NL,L,L,P CORBIN,Home,120,-141,1.5
8,14,0,-100,4/6/2019,Milwaukee Brewers,Chicago Cubs,5,1.8,9,Victor Carapazza,5,1.4,7.2,2,7,8,8,9,8.5,2019,C BURNES,Central,Central,Saturday,19,National League Central,National League Central,NL,NL,L,R,C HAMELS,Home,-132,160,-1.5
2,9,0,-100,4/6/2019,Chicago White Sox,Seattle Mariners,6,1.5,3,Mike Estabrook,6.67,0.6,2.7,3,7,6,10,7,8.5,2019,L GIOLITO,Pacific,Central,Saturday,14,American League West,American League Central,AL,AL,R,R,M LEAKE,Home,-103,-163,1.5
7,2,1,50.5,4/6/2019,Cleveland Indians,Toronto Blue Jays,0,0,0,Dan Iassogna,4.33,2.54,12.47,3,9,7,10,8,7.5,2019,C CARRASCO,Eastern,Eastern,Saturday,16,American League East,American League Central,AL,AL,L,R,T PANNONE,Home,-198,-106,-1.5
4,6,0,-100,4/6/2019,St Louis Cardinals,San Diego Padres,5,0.6,1.8,Stu Scheurwater,6,1.17,1.5,3,8,7,9,8,7.5,2019,M WACHA,Pacific,Central,Saturday,14,National League West,National League Central,NL,NL,R,R,C PADDACK,Home,-114,173,-1.5
5,1,1,63.3,4/6/2019,Los Angeles Angels,Texas Rangers,3,2,3,Alfonso Marquez,4.67,1.28,3.85,3,8,8,9,9,8.5,2019,T SKAGGS,Central,Pacific,Saturday,16,American League West,American League West,AL,AL,L,L,D SMYLY,Home,-158,131,-1.5
4,6,0,-100,4/6/2019,12,New York Yankees,4,1.5,9,Carlos Torres,3.67,1.91,7.36,2,7,7,8,8,8,2019,D BUNDY,Eastern,Eastern,Saturday,19,American League East,American League East,AL,AL,L,R,J HAPP,Home,164,-101,1.5
2,6,0,-100,4/6/2019,Philadelphia Phillies,Minnesota Twins,4,0.5,0,Jeff Nelson,6,1.5,1.5,2,6,6,7,7,8,2019,J ARRIETA,Central,Eastern,Saturday,14,American League Central,National League East,AL,NL,R,R,M PINEDA,Home,-150,133,-1.5
7,4,1,82.6,4/6/2019,Detroit Tigers,Kansas City Royals,5,1.4,7.2,Chris Conroy,7,0.43,0,2,6,8,7,9,8.5,2019,M MOORE,Central,Eastern,Saturday,13,American League Central,American League Central,AL,AL,R,L,J LOPEZ,Home,-121,158,-1.5
3,2,1,72.5,4/5/2019,Cleveland Indians,Toronto Blue Jays,5,0.4,0,Sam Holbrook,0,0,0,2,8,6,9,7,7,2019,S BIEBER,Eastern,Eastern,Friday,19,American League East,American League Central,AL,AL,R,R,T THORNTON,Home,-138,147,-1.5
2,0,1,74.6,4/5/2019,Pittsburgh Pirates,Cincinnati Reds,2.67,3.37,6.74,James Hoye,0,0,0,2,6,5,7,6,8,2019,J MUSGROVE,Eastern,Eastern,Friday,19,National League Central,National League Central,NL,NL,R,R,S GRAY,Home,-134,147,-1.5
3,1,1,88.5,4/5/2019,Los Angeles Angels,Texas Rangers,5.67,1.76,11.11,Larry Vanover,3.67,1.36,9.81,2,7,7,8,8,8,2019,F PENA,Central,Pacific,Friday,22,American League West,American League West,AL,AL,R,R,L LYNN,Home,-113,171,-1.5
2,5,0,-100,4/5/2019,San Francisco Giants,Tampa Bay Rays,5,1.4,1.8,Kerwin Danley,5,0.8,3.6,1,7,7,8,8,7,2019,D RODRIGUEZ,Eastern,Pacific,Friday,16,American League East,National League West,AL,NL,R,R,T GLASNOW,Home,105,-154,1.5
15,8,1,118,4/5/2019,15,Boston Red Sox,2.67,3.75,13.48,Marty Foster,5.33,1.69,11.82,1,8,7,9,8,9,2019,Z GODLEY,Eastern,Mountain,Friday,19,American League East,National League West,AL,NL,R,R,R PORCELLO,Home,118,-138,1.5
10,4,1,63.3,4/5/2019,Philadelphia Phillies,Minnesota Twins,6,0.5,1.5,Cory Blaser,4.67,1.93,7.71,1,5,5,6,6,8,2019,N PIVETTA,Central,Eastern,Friday,19,American League Central,National League East,AL,NL,R,R,J ODORIZZI,Home,-158,127,-1.5
